date,time,longitude,latitude,aqi,co,no,no2,so2,o3,pm2_5,pm10,nh3
2020-11-25,08:00:00,100.531,13.7625,5,3524.78,87.62,52.78,50.55,0.96,71.93,127.34,28.88
2020-11-25,09:00:00,100.531,13.7625,5,4272.46,105.5,56.89,58.17,3.13,78.78,147.39,36.99
2020-11-25,10:00:00,100.531,13.7625,5,4165.65,88.51,78.83,72.48,12.88,87.54,174.13,49.65
2020-11-25,11:00:00,100.531,13.7625,5,2109.53,14.75,80.88,57.22,27.54,59.83,116.86,37.49
2020-11-25,12:00:00,100.531,13.7625,4,1495.36,6.76,58.26,43.39,33.26,44.49,87.32,28.12
2020-11-25,13:00:00,100.531,13.7625,4,1188.28,3.74,42.84,31.95,46.49,36.34,71.75,21.28
2020-11-25,14:00:00,100.531,13.7625,4,1121.52,4.14,39.07,29.8,52.93,32.22,61.67,20.01
2020-11-25,15:00:00,100.531,13.7625,4,1201.63,5.48,42.16,32.9,58.65,31.55,60.39,22.04
2020-11-25,16:00:00,100.531,13.7625,4,1281.74,5.64,45.93,34.33,60.8,30.61,60.09,23.05
2020-11-25,17:00:00,100.531,13.7625,4,2456.67,19.67,78.83,46.25,25.03,39.82,77.44,29.64
2020-11-25,18:00:00,100.531,13.7625,5,4165.65,64.37,90.48,57.7,1.4,54.23,103.04,36.99
2020-11-25,19:00:00,100.531,13.7625,5,4966.74,95.67,85.68,62.94,0.0,67.08,120.11,42.05
2020-11-25,20:00:00,100.531,13.7625,5,5287.17,109.08,82.25,59.61,0.0,82.09,139.34,44.08
2020-11-25,21:00:00,100.531,13.7625,5,5767.82,123.38,78.83,56.27,0.0,102.07,170.01,44.58
2020-11-25,22:00:00,100.531,13.7625,5,6034.85,135.9,74.03,54.36,0.0,122.23,204.11,42.05
2020-11-25,23:00:00,100.531,13.7625,5,6248.47,148.42,67.86,52.93,0.0,132.13,222.36,36.48
2020-11-26,00:00:00,100.531,13.7625,5,5821.23,143.05,62.38,46.25,0.0,117.72,206.08,28.37
2020-11-26,01:00:00,100.531,13.7625,5,4913.33,119.81,55.52,39.1,0.0,102.33,184.23,23.31
2020-11-26,02:00:00,100.531,13.7625,5,4112.24,100.14,50.72,36.24,0.0,96.86,165.86,21.28
2020-11-26,03:00:00,100.531,13.7625,5,3311.16,81.36,48.67,35.29,0.0,90.65,147.57,20.77
2020-11-26,04:00:00,100.531,13.7625,5,2616.88,62.59,49.35,35.29,0.0,81.51,129.52,21.53
2020-11-26,05:00:00,100.531,13.7625,5,2002.72,43.36,51.41,36.72,0.0,67.81,111.09,22.8
2020-11-26,06:00:00,100.531,13.7625,5,2082.82,47.39,52.09,40.05,0.0,68.63,114.22,23.31
2020-11-26,07:00:00,100.531,13.7625,5,3231.05,81.36,54.15,49.59,0.12,86.08,138.67,26.85
2020-11-26,08:00:00,100.531,13.7625,5,5180.36,134.11,57.58,57.7,1.83,105.01,169.3,30.65
2020-11-26,09:00:00,100.531,13.7625,5,6088.26,148.42,71.29,62.94,6.44,111.35,188.82,37.49
2020-11-26,10:00:00,100.531,13.7625,5,5661.01,98.35,120.64,70.57,26.11,123.76,214.46,46.1
2020-11-26,11:00:00,100.531,13.7625,5,2136.23,13.08,73.34,55.79,118.73,82.23,144.34,35.97
2020-11-26,12:00:00,100.531,13.7625,5,1415.25,5.25,43.18,39.58,145.91,60.33,103.98,26.35
2020-11-26,13:00:00,100.531,13.7625,4,1108.17,3.47,31.53,29.56,134.47,42.46,76.23,20.77
2020-11-26,14:00:00,100.531,13.7625,4,1068.12,3.55,32.56,28.37,121.59,35.84,63.24,19.76
2020-11-26,15:00:00,100.531,13.7625,4,1161.58,3.97,37.7,31.47,121.59,35.78,62.67,21.53
2020-11-26,16:00:00,100.531,13.7625,4,1228.33,3.86,42.5,32.42,111.58,33.95,61.29,22.04
2020-11-26,17:00:00,100.531,13.7625,4,2750.4,15.2,94.59,42.92,42.2,43.3,79.37,27.36
2020-11-26,18:00:00,100.531,13.7625,5,4966.74,73.31,105.56,54.84,1.03,59.27,108.64,34.45
2020-11-26,19:00:00,100.531,13.7625,5,5981.45,119.81,87.05,60.56,0.0,74.31,132.3,40.53
2020-11-26,20:00:00,100.531,13.7625,5,5233.76,109.97,71.97,53.88,0.0,75.56,136.64,40.03
2020-11-26,21:00:00,100.531,13.7625,5,3738.4,72.42,58.95,42.92,0.0,62.51,118.86,35.47
2020-11-26,22:00:00,100.531,13.7625,5,2670.29,45.6,52.09,36.72,0.0,51.34,101.17,31.92
2020-11-26,23:00:00,100.531,13.7625,4,2189.64,33.08,48.67,33.85,0.0,43.54,89.67,29.89
2020-11-27,00:00:00,100.531,13.7625,4,2082.82,31.74,47.3,30.52,0.0,40.68,85.01,27.61
2020-11-27,01:00:00,100.531,13.7625,4,1789.09,25.93,45.24,27.9,0.0,39.22,80.39,24.57
2020-11-27,02:00:00,100.531,13.7625,4,1562.12,23.25,46.61,29.56,0.01,41.06,79.07,22.8
2020-11-27,03:00:00,100.531,13.7625,4,1428.6,22.8,48.67,31.95,0.01,42.89,79.03,22.04
2020-11-27,04:00:00,100.531,13.7625,4,1375.2,23.02,50.04,33.38,0.01,44.23,80.36,21.28
2020-11-27,05:00:00,100.531,13.7625,4,1361.85,23.02,49.35,32.9,0.01,43.87,80.47,20.52
2020-11-27,06:00:00,100.531,13.7625,4,1522.06,28.16,48.67,35.76,0.0,45.01,82.55,22.04
2020-11-27,07:00:00,100.531,13.7625,5,2189.64,46.94,51.41,44.82,0.1,52.01,93.3,26.85
2020-11-27,08:00:00,100.531,13.7625,5,2883.91,65.27,54.15,52.93,3.71,55.05,103.35,32.42
2020-11-27,09:00:00,100.531,13.7625,5,3070.83,63.48,61.69,56.27,12.52,56.82,111.7,37.49
2020-11-27,10:00:00,100.531,13.7625,5,2750.4,40.68,76.77,59.13,34.33,63.29,125.68,40.53
2020-11-27,11:00:00,100.531,13.7625,4,1295.09,8.49,42.16,33.85,82.25,36.86,70.22,23.31
2020-11-27,12:00:00,100.531,13.7625,4,1001.36,4.3,29.82,26.94,104.43,31.44,56.77,18.24
2020-11-27,13:00:00,100.531,13.7625,4,867.84,3.13,24.33,21.94,105.86,25.77,47.18,14.95
2020-11-27,14:00:00,100.531,13.7625,3,894.55,3.58,26.39,22.65,94.41,22.87,42.55,15.2
2020-11-27,15:00:00,100.531,13.7625,3,974.66,4.25,29.47,24.56,87.98,22.72,43.29,16.47
2020-11-27,16:00:00,100.531,13.7625,3,1014.71,4.3,32.22,24.32,77.96,21.07,41.85,16.47
2020-11-27,17:00:00,100.531,13.7625,4,1628.88,8.16,56.89,32.42,40.05,24.61,52.34,21.53
2020-11-27,18:00:00,100.531,13.7625,4,2483.37,23.92,73.34,40.53,3.04,30.96,68.94,27.11
2020-11-27,19:00:00,100.531,13.7625,4,2803.8,42.47,64.43,43.39,0.0,36.77,78.06,30.65
2020-11-27,20:00:00,100.531,13.7625,4,2670.29,42.47,58.95,40.53,0.0,40.33,82.19,30.91
2020-11-27,21:00:00,100.531,13.7625,4,2456.67,38.45,54.84,37.19,0.0,42.99,84.51,30.4
2020-11-27,22:00:00,100.531,13.7625,4,2376.56,37.55,54.15,36.72,0.0,46.24,86.53,31.16
2020-11-27,23:00:00,100.531,13.7625,4,2403.26,41.13,54.84,37.19,0.0,47.54,87.1,31.16
2020-11-28,00:00:00,100.531,13.7625,4,2162.93,36.21,54.84,34.33,0.0,41.82,79.73,28.37
2020-11-28,01:00:00,100.531,13.7625,4,1588.82,21.23,51.41,26.46,0.03,34.55,68.88,23.56
2020-11-28,02:00:00,100.531,13.7625,4,1255.04,14.53,47.3,23.6,0.07,32.82,63.69,21.28
2020-11-28,03:00:00,100.531,13.7625,4,1174.93,14.98,44.55,23.37,0.07,34.45,64.29,19.76
2020-11-28,04:00:00,100.531,13.7625,4,1161.58,16.32,42.16,23.6,0.05,35.83,66.68,18.49
2020-11-28,05:00:00,100.531,13.7625,4,1188.28,17.21,39.76,23.13,0.05,35.74,68.32,17.73
2020-11-28,06:00:00,100.531,13.7625,4,1348.5,21.68,38.39,24.8,0.02,37.24,72.57,19.0
2020-11-28,07:00:00,100.531,13.7625,4,1976.01,38.45,40.44,30.99,0.04,45.83,86.84,23.05
2020-11-28,08:00:00,100.531,13.7625,5,2670.29,52.75,46.61,35.76,1.92,51.0,99.74,26.6
2020-11-28,09:00:00,100.531,13.7625,5,2937.32,52.75,56.89,40.53,6.97,57.54,112.69,30.4
2020-11-28,10:00:00,100.531,13.7625,5,2590.18,33.98,69.92,47.68,22.53,67.38,129.89,34.45
2020-11-28,11:00:00,100.531,13.7625,5,1495.36,8.05,50.72,39.1,87.98,67.26,111.02,25.08
2020-11-28,12:00:00,100.531,13.7625,5,1335.14,4.41,40.44,36.72,147.34,80.32,117.62,22.8
2020-11-28,13:00:00,100.531,13.7625,5,1321.79,2.82,33.24,35.76,208.86,99.81,136.74,22.29
2020-11-28,14:00:00,100.531,13.7625,5,1441.96,1.76,39.76,39.58,214.58,105.53,141.42,24.83
2020-11-28,15:00:00,100.531,13.7625,5,1495.36,1.75,48.67,41.49,168.8,91.05,125.36,26.35
2020-11-28,16:00:00,100.531,13.7625,5,1468.66,1.22,52.78,39.1,125.89,78.64,112.46,25.08
2020-11-28,17:00:00,100.531,13.7625,5,3231.05,11.96,115.16,45.78,30.76,88.83,129.65,28.37
2020-11-28,18:00:00,100.531,13.7625,5,5874.63,81.36,124.75,55.31,0.22,111.66,165.05,33.95
2020-11-28,19:00:00,100.531,13.7625,5,7049.56,128.75,112.41,56.27,0.0,128.38,189.57,38.51
2020-11-28,20:00:00,100.531,13.7625,5,6088.26,112.65,95.96,47.68,0.0,122.96,186.29,36.99
2020-11-28,21:00:00,100.531,13.7625,5,4272.46,72.42,80.88,38.15,0.0,100.99,158.58,32.93
2020-11-28,22:00:00,100.531,13.7625,5,2990.72,40.68,70.6,32.42,0.0,81.41,130.99,29.64
2020-11-28,23:00:00,100.531,13.7625,5,1976.01,12.52,65.12,28.13,0.31,61.89,104.07,25.84
2020-11-29,00:00:00,100.531,13.7625,5,1682.28,6.2,58.95,23.84,1.57,56.32,93.45,22.8
2020-11-29,01:00:00,100.531,13.7625,5,1361.85,1.33,50.72,20.03,8.58,54.84,87.48,20.27
2020-11-29,02:00:00,100.531,13.7625,5,1161.58,0.21,43.87,19.55,17.7,56.88,86.72,19.0
2020-11-29,03:00:00,100.531,13.7625,5,1041.41,0.07,40.1,20.03,23.6,58.18,88.02,18.24
2020-11-29,04:00:00,100.531,13.7625,5,974.66,0.05,36.67,20.5,25.39,55.6,86.3,17.48
2020-11-29,05:00:00,100.531,13.7625,4,934.6,0.06,34.96,21.22,25.39,48.54,78.6,16.97
2020-11-29,06:00:00,100.531,13.7625,4,1028.06,0.13,39.41,24.32,21.82,44.73,75.16,18.49
2020-11-29,07:00:00,100.531,13.7625,4,1321.79,1.08,52.09,30.28,11.98,46.48,80.53,21.79
2020-11-29,08:00:00,100.531,13.7625,4,1468.66,4.41,52.78,31.47,18.06,44.37,79.36,21.53
2020-11-29,09:00:00,100.531,13.7625,4,1588.82,8.16,54.84,35.76,27.9,45.61,83.27,24.07
2020-11-29,10:00:00,100.531,13.7625,4,1628.88,7.94,59.63,41.96,34.69,48.1,89.23,28.12
2020-11-29,11:00:00,100.531,13.7625,4,1335.14,3.02,50.72,34.33,54.36,41.63,75.04,22.55
2020-11-29,12:00:00,100.531,13.7625,4,1161.58,1.75,42.84,29.56,67.95,38.14,67.94,19.25
2020-11-29,13:00:00,100.531,13.7625,4,1054.76,1.24,35.64,25.03,79.39,36.92,64.18,16.21
2020-11-29,14:00:00,100.531,13.7625,4,1068.12,1.1,35.99,24.8,85.83,38.59,63.33,16.21
2020-11-29,15:00:00,100.531,13.7625,4,1094.82,0.62,37.36,24.8,87.26,39.75,63.33,16.47
2020-11-29,16:00:00,100.531,13.7625,4,1081.47,0.25,36.33,22.89,90.84,40.24,62.45,15.45
2020-11-29,17:00:00,100.531,13.7625,4,1615.52,0.5,61.69,31.95,62.23,47.4,75.92,21.53
2020-11-29,18:00:00,100.531,13.7625,5,2162.93,0.44,85.68,37.67,24.32,53.9,89.65,25.84
2020-11-29,19:00:00,100.531,13.7625,5,2216.34,1.9,84.31,36.72,7.87,53.33,89.07,26.09
2020-11-29,20:00:00,100.531,13.7625,4,1949.31,1.66,71.29,30.52,7.6,48.92,81.82,24.07
2020-11-29,21:00:00,100.531,13.7625,4,1762.39,1.27,65.12,27.42,8.67,47.72,79.21,23.31
2020-11-29,22:00:00,100.531,13.7625,4,1708.98,1.57,63.06,26.7,7.51,49.28,80.78,23.81
2020-11-29,23:00:00,100.531,13.7625,5,1789.09,4.08,64.43,26.46,3.4,52.14,84.61,23.81
2020-11-30,00:00:00,100.531,13.7625,5,1789.09,6.26,62.38,24.56,1.48,52.24,84.78,22.55
2020-11-30,01:00:00,100.531,13.7625,5,1668.93,7.82,58.95,25.99,0.97,56.03,90.98,23.31
2020-11-30,02:00:00,100.531,13.7625,5,1602.17,10.06,56.89,29.09,0.45,62.68,101.91,24.57
2020-11-30,03:00:00,100.531,13.7625,5,1522.06,10.73,53.47,30.04,0.37,66.19,109.67,24.83
2020-11-30,04:00:00,100.531,13.7625,5,1441.96,10.39,49.35,29.8,0.42,66.17,113.88,24.57
2020-11-30,05:00:00,100.531,13.7625,5,1388.55,9.61,47.3,29.56,0.55,64.23,115.28,24.32
2020-11-30,06:00:00,100.531,13.7625,5,1522.06,14.08,47.3,33.38,0.2,63.11,117.92,27.36
2020-11-30,07:00:00,100.531,13.7625,5,2029.42,29.5,49.35,42.92,0.05,63.4,123.21,32.93
2020-11-30,08:00:00,100.531,13.7625,5,2002.72,30.85,48.67,46.25,3.58,48.29,101.89,32.42
2020-11-30,09:00:00,100.531,13.7625,4,2082.82,31.29,53.47,51.02,15.38,48.1,98.87,34.45
2020-11-30,10:00:00,100.531,13.7625,5,2136.23,24.14,65.8,58.17,42.56,62.52,118.94,38.51
2020-11-30,11:00:00,100.531,13.7625,5,1695.63,10.06,55.52,46.73,100.14,69.58,117.6,30.15
2020-11-30,12:00:00,100.531,13.7625,5,1388.55,5.09,41.47,37.19,138.76,70.89,113.33,24.07
2020-11-30,13:00:00,100.531,13.7625,5,1161.58,3.19,30.85,28.13,148.77,64.32,99.33,19.25
2020-11-30,14:00:00,100.531,13.7625,5,1121.52,3.05,29.82,26.46,147.34,62.49,89.75,17.99
2020-11-30,15:00:00,100.531,13.7625,5,1148.22,2.96,32.56,26.7,138.76,60.56,85.63,18.24
2020-11-30,16:00:00,100.531,13.7625,5,1161.58,2.38,34.96,25.51,123.02,56.81,81.09,17.48
2020-11-30,17:00:00,100.531,13.7625,5,1655.58,2.04,60.32,33.38,78.68,59.82,90.27,22.04
2020-11-30,18:00:00,100.531,13.7625,5,2269.75,0.91,89.11,39.1,25.39,64.36,104.02,26.35
2020-11-30,19:00:00,100.531,13.7625,5,2403.26,4.3,91.85,39.58,4.65,67.23,110.56,28.12
2020-11-30,20:00:00,100.531,13.7625,5,2162.93,3.63,80.2,34.81,4.47,70.31,113.67,26.6
2020-11-30,21:00:00,100.531,13.7625,5,2029.42,1.84,74.71,32.42,7.69,76.5,119.49,26.09
2020-11-30,22:00:00,100.531,13.7625,5,2029.42,1.82,74.71,32.42,7.69,84.48,128.01,26.85
2020-11-30,23:00:00,100.531,13.7625,5,2109.53,3.41,76.77,33.38,4.38,89.91,133.97,27.61
2020-12-01,00:00:00,100.531,13.7625,5,1922.61,2.01,72.66,30.52,6.88,88.82,131.57,25.08
2020-12-01,01:00:00,100.531,13.7625,5,1602.17,0.27,61.69,27.66,18.6,87.52,128.07,23.31
2020-12-01,02:00:00,100.531,13.7625,5,1455.31,0.07,56.89,28.13,24.32,89.49,129.19,24.07
2020-12-01,03:00:00,100.531,13.7625,5,1401.9,0.11,56.21,29.09,22.17,90.79,130.58,25.33
2020-12-01,04:00:00,100.531,13.7625,5,1375.2,0.27,55.52,29.8,17.7,88.98,130.24,25.59
2020-12-01,05:00:00,100.531,13.7625,5,1388.55,0.95,56.21,30.99,11.0,81.87,124.05,25.84
2020-12-01,06:00:00,100.531,13.7625,5,1615.52,7.38,59.63,35.29,1.83,77.14,121.98,28.63
2020-12-01,07:00:00,100.531,13.7625,5,2510.07,37.1,60.32,45.3,0.02,82.69,133.37,34.96
2020-12-01,08:00:00,100.531,13.7625,5,3685.0,72.42,62.38,52.45,0.73,81.83,135.99,37.49
2020-12-01,09:00:00,100.531,13.7625,5,4058.84,81.36,67.86,56.74,2.95,76.16,133.88,39.01
2020-12-01,10:00:00,100.531,13.7625,5,3471.37,62.59,76.08,64.85,11.62,74.94,138.67,43.06
2020-12-01,11:00:00,100.531,13.7625,5,2269.75,21.23,74.71,60.08,62.94,75.54,133.69,39.52
2020-12-01,12:00:00,100.531,13.7625,5,1708.98,7.26,54.84,46.25,123.02,77.5,126.8,30.15
2020-12-01,13:00:00,100.531,13.7625,5,1321.79,3.8,35.64,33.38,155.93,68.3,105.95,22.29
2020-12-01,14:00:00,100.531,13.7625,5,1121.52,2.99,28.45,26.23,153.07,59.65,85.65,17.48
2020-12-01,15:00:00,100.531,13.7625,5,1094.82,2.99,29.47,25.51,141.62,55.45,78.86,16.72
2020-12-01,16:00:00,100.531,13.7625,4,1041.41,2.68,30.5,23.6,121.59,48.73,70.97,15.07
2020-12-01,17:00:00,100.531,13.7625,5,1441.96,2.99,52.09,32.42,77.25,50.42,79.91,20.52
2020-12-01,18:00:00,100.531,13.7625,5,1869.2,0.92,76.08,38.62,26.46,55.8,94.45,24.83
2020-12-01,19:00:00,100.531,13.7625,5,1922.61,2.18,78.83,39.58,7.87,61.87,104.82,26.35
2020-12-01,20:00:00,100.531,13.7625,5,1815.8,1.43,71.97,35.29,9.39,66.79,109.89,24.83
2020-12-01,21:00:00,100.531,13.7625,5,1815.8,0.86,71.29,33.38,11.98,71.9,115.58,25.08
2020-12-01,22:00:00,100.531,13.7625,5,1922.61,1.54,74.71,33.85,8.85,76.14,121.21,26.35
2020-12-01,23:00:00,100.531,13.7625,5,2243.04,9.05,78.83,34.33,1.61,82.51,128.44,28.12
2020-12-02,00:00:00,100.531,13.7625,5,2376.56,17.66,74.71,32.42,0.1,82.54,128.88,27.11
2020-12-02,01:00:00,100.531,13.7625,5,2136.23,15.87,67.86,30.04,0.13,80.51,127.27,24.32
2020-12-02,02:00:00,100.531,13.7625,5,1976.01,16.76,63.75,31.47,0.08,83.95,133.01,23.31
2020-12-02,03:00:00,100.531,13.7625,5,1895.9,19.45,61.01,33.38,0.04,88.2,140.51,23.56
2020-12-02,04:00:00,100.531,13.7625,5,1869.2,22.8,56.89,35.29,0.02,89.95,146.9,23.81
2020-12-02,05:00:00,100.531,13.7625,5,1922.61,28.16,54.15,37.19,0.01,90.79,151.9,24.83
2020-12-02,06:00:00,100.531,13.7625,5,2349.85,42.92,56.21,45.78,0.0,99.77,167.41,30.15
2020-12-02,07:00:00,100.531,13.7625,5,3738.4,84.94,65.12,63.9,0.01,126.92,204.81,42.05
2020-12-02,08:00:00,100.531,13.7625,5,5607.61,135.9,77.46,80.11,0.42,147.63,237.63,52.69
2020-12-02,09:00:00,100.531,13.7625,5,6515.5,151.99,90.48,83.92,3.13,146.13,243.55,57.76
2020-12-02,10:00:00,100.531,13.7625,5,5607.61,102.82,115.16,83.92,15.2,135.29,237.34,58.77
2020-12-02,11:00:00,100.531,13.7625,5,2136.23,14.19,75.4,53.88,80.82,86.45,146.72,34.96
2020-12-02,12:00:00,100.531,13.7625,5,1375.2,4.25,44.55,35.76,110.15,67.77,107.74,23.31
2020-12-02,13:00:00,100.531,13.7625,5,1081.47,1.93,32.56,26.23,105.86,56.5,86.92,16.97
2020-12-02,14:00:00,100.531,13.7625,5,1321.79,2.71,47.3,33.85,77.96,56.47,85.36,21.28
2020-12-02,15:00:00,100.531,13.7625,5,1815.8,6.31,67.86,44.82,55.08,63.05,97.34,28.12
2020-12-02,16:00:00,100.531,13.7625,5,2189.64,8.83,79.51,48.64,40.77,66.71,103.79,30.4
2020-12-02,17:00:00,100.531,13.7625,5,4165.65,47.83,104.19,53.41,8.32,80.89,123.56,32.93
2020-12-02,18:00:00,100.531,13.7625,5,7583.62,148.42,112.41,66.76,0.18,112.04,166.76,41.04
2020-12-02,19:00:00,100.531,13.7625,5,10147.09,221.73,124.75,78.2,0.0,153.23,219.53,52.18
2020-12-02,20:00:00,100.531,13.7625,5,10147.09,219.94,131.61,75.34,0.0,173.36,251.68,55.22
2020-12-02,21:00:00,100.531,13.7625,5,7583.62,150.2,116.53,59.13,0.0,149.48,231.42,48.13
2020-12-02,22:00:00,100.531,13.7625,5,4592.9,78.68,89.11,44.82,0.0,107.08,179.6,39.01
2020-12-02,23:00:00,100.531,13.7625,5,2216.34,22.35,67.86,35.76,0.06,65.06,122.24,29.64
2020-12-03,00:00:00,100.531,13.7625,5,1642.23,7.94,62.38,30.99,1.33,54.95,102.9,24.83
2020-12-03,01:00:00,100.531,13.7625,5,1321.79,1.06,54.84,27.18,10.91,51.73,94.14,22.29
2020-12-03,02:00:00,100.531,13.7625,5,1201.63,0.22,50.04,27.18,18.06,52.91,93.01,22.8
2020-12-03,03:00:00,100.531,13.7625,5,1201.63,0.42,50.04,28.13,14.66,55.12,95.68,23.81
2020-12-03,04:00:00,100.531,13.7625,5,1214.98,1.15,51.41,28.85,9.12,56.98,98.92,24.32
2020-12-03,05:00:00,100.531,13.7625,5,1255.04,2.93,51.41,29.09,4.34,57.8,101.14,23.81
2020-12-03,06:00:00,100.531,13.7625,5,1441.96,9.72,52.09,32.42,0.75,61.48,107.62,25.33
2020-12-03,07:00:00,100.531,13.7625,5,2189.64,32.19,53.47,40.53,0.05,72.91,125.09,29.39
2020-12-03,08:00:00,100.531,13.7625,5,3124.24,58.12,56.21,45.3,2.59,78.36,138.01,32.17
2020-12-03,09:00:00,100.531,13.7625,5,3391.27,60.8,63.75,50.07,9.74,77.84,144.07,35.97
2020-12-03,10:00:00,100.531,13.7625,5,2910.61,38.89,77.46,58.17,29.68,81.83,156.59,40.53
2020-12-03,11:00:00,100.531,13.7625,5,1495.36,9.39,50.72,41.49,85.12,62.71,109.76,27.36
2020-12-03,12:00:00,100.531,13.7625,5,1121.52,4.53,34.96,31.47,113.01,55.41,90.38,20.27
2020-12-03,13:00:00,100.531,13.7625,4,921.25,3.02,26.05,24.32,117.3,49.9,78.28,15.33
2020-12-03,14:00:00,100.531,13.7625,4,921.25,3.1,26.05,23.6,114.44,49.08,73.0,14.82
2020-12-03,15:00:00,100.531,13.7625,4,988.01,3.19,30.5,25.75,105.86,48.65,72.9,16.21
2020-12-03,16:00:00,100.531,13.7625,4,1028.06,2.65,35.3,26.23,91.55,47.07,71.91,16.47
2020-12-03,17:00:00,100.531,13.7625,5,1869.2,4.86,73.34,37.19,40.77,55.73,89.35,23.05
2020-12-03,18:00:00,100.531,13.7625,5,2937.32,23.02,93.22,46.25,1.5,66.43,111.66,28.37
2020-12-03,19:00:00,100.531,13.7625,5,3311.16,40.23,85.0,48.16,0.0,74.38,125.63,30.91
2020-12-03,20:00:00,100.531,13.7625,5,2803.8,30.4,78.14,42.44,0.01,74.01,124.76,28.88
2020-12-03,21:00:00,100.531,13.7625,5,2216.34,14.75,73.34,37.19,0.27,71.87,119.34,26.85
2020-12-03,22:00:00,100.531,13.7625,5,1949.31,7.1,69.92,35.29,1.54,72.47,118.54,26.85
2020-12-03,23:00:00,100.531,13.7625,5,1815.8,3.8,67.17,34.33,3.8,70.94,115.6,26.6
2020-12-04,00:00:00,100.531,13.7625,5,1508.71,0.82,58.26,30.28,12.52,65.04,107.84,23.56
2020-12-04,01:00:00,100.531,13.7625,5,1174.93,0.05,45.24,27.18,28.25,60.83,100.88,21.28
2020-12-04,02:00:00,100.531,13.7625,5,1014.71,0.01,39.41,27.18,35.05,59.05,96.05,21.03
2020-12-04,03:00:00,100.531,13.7625,5,947.95,0.01,37.36,27.42,35.76,58.37,95.25,20.77
2020-12-04,04:00:00,100.531,13.7625,5,921.25,0.01,36.33,27.18,37.19,58.09,95.33,20.27
2020-12-04,05:00:00,100.531,13.7625,5,934.6,0.01,36.67,27.42,37.55,59.61,97.02,20.27
2020-12-04,06:00:00,100.531,13.7625,5,1094.82,0.09,44.55,31.47,27.9,64.53,104.59,22.8
2020-12-04,07:00:00,100.531,13.7625,5,1508.71,3.21,59.63,38.62,8.05,72.73,117.21,27.36
2020-12-04,08:00:00,100.531,13.7625,5,1976.01,17.88,58.26,42.44,7.15,77.32,125.45,29.13
2020-12-04,09:00:00,100.531,13.7625,5,2162.93,23.69,61.01,48.16,20.56,82.93,135.46,32.17
2020-12-04,10:00:00,100.531,13.7625,5,2162.93,20.56,65.8,54.84,46.49,93.88,153.28,35.97
2020-12-04,11:00:00,100.531,13.7625,5,1615.52,8.83,50.04,42.44,104.43,94.45,141.11,26.6
2020-12-04,12:00:00,100.531,13.7625,5,1401.9,5.2,39.76,36.72,145.91,97.88,139.22,22.8
2020-12-04,13:00:00,100.531,13.7625,5,1255.04,3.49,31.19,31.47,171.66,96.66,133.64,19.76
2020-12-04,14:00:00,100.531,13.7625,5,1241.68,3.3,32.56,30.99,171.66,89.67,122.15,20.27
2020-12-04,15:00:00,100.531,13.7625,5,1241.68,3.33,36.67,31.95,154.5,80.3,111.5,21.03
2020-12-04,16:00:00,100.531,13.7625,5,1214.98,2.85,39.76,30.04,128.75,69.98,100.36,19.76
2020-12-04,17:00:00,100.531,13.7625,5,2082.82,4.25,79.51,38.62,62.23,72.41,110.01,24.57
2020-12-04,18:00:00,100.531,13.7625,5,3124.24,16.76,105.56,44.82,3.93,79.03,127.53,28.37
2020-12-04,19:00:00,100.531,13.7625,5,3284.45,33.08,91.85,43.87,0.01,83.98,136.67,29.39
2020-12-04,20:00:00,100.531,13.7625,5,2723.69,23.92,82.25,38.15,0.05,84.72,134.98,27.36
2020-12-04,21:00:00,100.531,13.7625,5,2349.85,14.53,77.46,35.29,0.29,85.49,133.69,27.36
2020-12-04,22:00:00,100.531,13.7625,5,2269.75,12.63,74.03,35.29,0.4,88.49,135.53,28.88
2020-12-04,23:00:00,100.531,13.7625,5,2189.64,11.96,71.29,35.29,0.45,88.03,133.02,29.39
2020-12-05,00:00:00,100.531,13.7625,5,1842.5,4.41,67.86,31.47,3.76,79.64,121.13,25.84
2020-12-05,01:00:00,100.531,13.7625,5,1281.74,0.11,48.67,25.27,28.61,70.94,106.11,20.52
2020-12-05,02:00:00,100.531,13.7625,5,1041.41,0.0,38.39,22.89,44.35,68.49,96.4,17.99
2020-12-05,03:00:00,100.531,13.7625,5,1081.47,0.01,40.78,22.41,34.33,72.04,99.56,19.0
2020-12-05,04:00:00,100.531,13.7625,5,1148.22,0.12,43.87,22.65,23.6,75.6,105.11,20.52
2020-12-05,05:00:00,100.531,13.7625,5,1268.39,0.96,47.98,23.6,11.18,79.15,111.39,21.79
2020-12-05,06:00:00,100.531,13.7625,5,1522.06,7.71,50.04,26.7,1.48,84.67,119.79,23.31
2020-12-05,07:00:00,100.531,13.7625,5,2403.26,34.87,50.72,33.85,0.06,99.75,140.57,26.85
2020-12-05,08:00:00,100.531,13.7625,5,3685.0,68.84,57.58,40.05,5.54,111.72,159.61,29.64
2020-12-05,09:00:00,100.531,13.7625,5,4219.06,68.84,78.83,43.87,17.52,117.95,173.34,32.93
2020-12-05,10:00:00,100.531,13.7625,5,3898.62,39.34,102.82,50.07,56.51,137.5,202.74,35.97
2020-12-05,11:00:00,100.531,13.7625,5,1922.61,7.38,53.47,46.73,160.22,126.83,176.95,28.88
2020-12-05,12:00:00,100.531,13.7625,5,1468.66,3.38,33.24,37.67,211.72,124.82,165.17,22.8
